County,Venue,VenueLatitude,VenueLongitude,VenueCategory
"Rockwall County, Texas",Advanced Health & Rehab Center of Garland,32.8755318,-96.61379,['Medical Center']
"Rockwall County, Texas",Baylor Scott & White Imagine Centsr,33.008387,-96.564185,['Medical Center']
"Rockwall County, Texas",Athena Family Medicine,32.9163954,-96.5219175,"[""Doctor's Office""]"
"Rockwall County, Texas",Family Health Care,32.876938,-96.618025,['Medical Center']
"Rockwall County, Texas",Easy Care,32.9123401134698,-96.5690835813476,"[""Doctor's Office""]"
"Rockwall County, Texas",Texas Health Presbyterian Hospital Rockwall,32.88491627389052,-96.46599816614932,['Hospital']
"Rockwall County, Texas",Texas Health Family Care,32.75254706,-96.47129592,"[""Doctor's Office""]"
"Rockwall County, Texas",Medical Family Circle,32.74258,-96.442127,"[""Doctor's Office""]"
"Rockwall County, Texas",Tots N Teens Pediatrics,32.7426035,-96.4524245,"[""Doctor's Office""]"
"Rockwall County, Texas","Lake Pointe Women's Center, PA",32.742614177000114,-96.45249184171621,"[""Doctor's Office""]"
"Rockwall County, Texas",Baylor Scott & White Imaging Center Forney,32.74248889,-96.45254756,"[""Doctor's Office""]"
"Rockwall County, Texas","Stephen T. Drye, MD",33.006453,-96.54646,"[""Doctor's Office""]"
"Rockwall County, Texas","David W. Carlson, M.D.",32.861261,-96.602738,"[""Doctor's Office""]"
"Rockwall County, Texas",Forney Family Dentistry & Orthodontics,32.7553933168219,-96.46455019712448,"[""Dentist's Office""]"
"Rockwall County, Texas",Lake Pointe Medical Center,33.00847493188811,-96.56406859821695,"[""Doctor's Office""]"
"Rockwall County, Texas",Premier Ob-Gyn Center,32.778132,-96.569216,"[""Doctor's Office""]"
"Rockwall County, Texas",Sunnyvale Medical Group,32.77812005578107,-96.56923298920492,"[""Doctor's Office""]"
"Rockwall County, Texas",Baylor Scott & White Medical Center - Lake Pointe,32.9189839,-96.5083265,['Hospital']
"Rockwall County, Texas",Great Expressions Dental Centers,33.0215405,-96.51183031,"[""Dentist's Office""]"
"Rockwall County, Texas",Companion Animal Care,32.73274693538887,-96.44135457343859,['Veterinarian']
"Rockwall County, Texas",Baylor Scott & White Sleep Center - Rowlett,32.91254797,-96.5290432,['Hospital']
"Rockwall County, Texas",Texas Regional Medical Center At Sunnyvale,32.779135649392565,-96.5685356314255,['Hospital']
"Rockwall County, Texas",ACG Medical Supply,32.90661741049417,-96.56801958708108,['Pharmacy']
"Rockwall County, Texas",Rockwall Modern Dentistry and Orthodontics,32.905504371433494,-96.45207095966339,"[""Dentist's Office""]"
"Rockwall County, Texas",Texas Regional Medical Center Emergency Room,32.77948885270907,-96.56832842183236,['Emergency Room']
"Rockwall County, Texas",Dental Professionals Of Rockwall,32.912857,-96.461021,"[""Dentist's Office""]"
"Rockwall County, Texas",Aurentz Family Dental,32.886334,-96.465847,"[""Dentist's Office""]"
"Rockwall County, Texas",Grisanti Dental,32.90037264765844,-96.4687040129669,"[""Dentist's Office""]"
"Rockwall County, Texas","Rockwall Pediatric Dentistry- Drs. Allman, Morgan, and Pollock",32.8879994,-96.4706456,"[""Dentist's Office""]"
"Rockwall County, Texas","Northeast Texas Periodontal Specialists - Nathan E. Hodges, DDS, MS",32.887285999999996,-96.47107,"[""Dentist's Office""]"
"Rockwall County, Texas",The Right Dentist: Jeffrey Minth DDS,32.890139000000005,-96.473011,"[""Dentist's Office""]"
"Rockwall County, Texas",Lawrance Dental,32.886955,-96.472986,"[""Dentist's Office""]"
"Rockwall County, Texas",Mirror Lake Dentistry,32.8605133,-96.4723853,"[""Dentist's Office""]"
"Rockwall County, Texas",Baylor Scott & White Rehab,32.90050057803354,-96.45206505059372,['Rehab Center']
"Rockwall County, Texas",Ideal Dental of Rockwall,32.94956337249442,-96.4636951226845,"[""Dentist's Office""]"
"Rockwall County, Texas",Baylor Scott & White Rehab,32.9629263,-96.344297,['Physical Therapist']
"Rockwall County, Texas",Baylor Emergency Center at Rockwall,32.91416571364321,-96.44473750325149,['Emergency Room']
"Rockwall County, Texas",Pleasure Dental,32.9646587,-96.34184069999999,"[""Dentist's Office""]"
"Rockwall County, Texas",My Mouth Dental - My Kidz Dental,32.91988972627412,-96.51221036911011,"[""Dentist's Office""]"
"Rockwall County, Texas","Douglas J. Dingwerth, DMD, MD",32.91872342600688,-96.5135246515274,"[""Dentist's Office""]"
"Rockwall County, Texas",Oral Surgery Associates of North Texas,32.91894883015207,-96.51350927345823,"[""Dentist's Office""]"
"Rockwall County, Texas",Dalrock Dental Care,32.919296,-96.515,"[""Dentist's Office""]"
"Rockwall County, Texas",Comfort Care Dental,32.9712639,-96.3024897,"[""Dentist's Office""]"
"Rockwall County, Texas",Baylor Scott & White Rehab,32.9141553,-96.5231007,['Rehab Center']
"Rockwall County, Texas","Bayside Dental: Brad Boeke, DDS",32.90714,-96.558486,"[""Dentist's Office""]"
"Rockwall County, Texas",Rodem Tree Dental,32.908181,-96.565729,"[""Dentist's Office""]"
"Rockwall County, Texas",Main Street Dental Care - Dr. Butler and Dr. Villarreal,32.90296,-96.56725,"[""Dentist's Office""]"
"Rockwall County, Texas",Rehab Management Physical Therapy,32.74295927808423,-96.44249009863167,['Physical Therapist']
"Rockwall County, Texas",Just For Kids Dentistry,32.737749,-96.451598,"[""Dentist's Office""]"
"Rockwall County, Texas",Harris Orthodontics,32.737508,-96.451848,"[""Dentist's Office""]"
"Rockwall County, Texas",Well Within Rockwall,32.89895702786722,-96.46845817565918,['Chiropractor']
"Rockwall County, Texas",T Chiropractic And Acupuncture,32.888097,-96.472182,['Chiropractor']
"Rockwall County, Texas",Wylie Orthodontic Specialists,33.010016,-96.545186,"[""Dentist's Office""]"
"Rockwall County, Texas",Garland Dental Care,32.843381,-96.59587,"[""Dentist's Office""]"
"Rockwall County, Texas",Eastview dental,32.836366,-96.594812,"[""Dentist's Office""]"
"Rockwall County, Texas",Eastview Dental Care,32.8363393,-96.594814,"[""Dentist's Office""]"
"Rockwall County, Texas",Parkway Dental Care & Orthodontics,32.935927,-96.600199,"[""Dentist's Office""]"
"Rockwall County, Texas",LM Family Dentistry,32.729367955368616,-96.45996093749999,"[""Dentist's Office""]"
"Rockwall County, Texas",Baylor Scott & White Outpatient Rehabilitation - Rockwall,32.88687524,-96.46980539,['Rehab Center']
"Rockwall County, Texas",Cornerstone Family Dentistry,32.876938,-96.618025,"[""Dentist's Office""]"
"Rockwall County, Texas",Baylor Scott & White Emergency Center - Forney,32.74226057,-96.45298189,['Emergency Room']
"Rockwall County, Texas",Magnolia Counseling,32.74683953162912,-96.46764278411865,['Mental Health Office']
"Rockwall County, Texas",lake pointe emergency wylie tx,33.00827374481838,-96.56393829273291,['Emergency Room']
"Rockwall County, Texas",Viral Kumar Patel MD,32.913891446880434,-96.5255355834961,['Alternative Healer']
"Rockwall County, Texas",Bracken Mental Health,32.87900279521711,-96.61837703357074,['Mental Health Office']
"Rockwall County, Texas",SAJO THOMAS,32.8584635,-96.617034,['Mental Health Office']
"Rockwall County, Texas",First Step Chiropractic,32.90740533486036,-96.56695964915232,['Chiropractor']
"Rockwall County, Texas",The Joint Chiropractic,32.908708924936185,-96.57297917665176,['Chiropractor']
"Rockwall County, Texas",Airrosti,32.910252652892375,-96.58045649528503,['Chiropractor']
"Rockwall County, Texas",Southwestern Chiropractic,33.01290196563751,-96.54043146933685,['Chiropractor']
"Rockwall County, Texas",Wylie Wellness Massage Center,33.006474,-96.546033,['Alternative Healer']
"Rockwall County, Texas",Pleasant Valley Healthcare & Rehabilitation Center,32.93561916703802,-96.60870085866627,['Daycare']
"Rockwall County, Texas",Texas Retina Associates,32.904691,-96.447811,['Eye Doctor']
"Rockwall County, Texas",Rockwall Urgent Care,32.900521000000005,-96.452111,['Urgent Care Center']
"Rockwall County, Texas",Rockwall County Vet Clinic,32.93601425783971,-96.41863392835614,['Veterinarian']
"Rockwall County, Texas",Visionworks,32.897890000000004,-96.46468399999999,['Optical Shop']
"Rockwall County, Texas",Family Vision Center,32.888447,-96.46820799999999,['Eye Doctor']
"Rockwall County, Texas",Lakepointe urgent care,32.887380942599194,-96.4700438,['Urgent Care Center']
"Rockwall County, Texas",VCA Ridge Road Animal Hospital,32.889334000000005,-96.47359399999999,['Veterinarian']
"Rockwall County, Texas",Animal Hospital Of Fate,32.9506947,-96.381244,['Veterinarian']
"Rockwall County, Texas",Stonebridge Veterinary Hospital,32.929619,-96.46737900000001,['Veterinarian']
"Rockwall County, Texas",Animal Hospital of Rowlett,32.92182729019247,-96.50708754844982,['Veterinarian']
"Rockwall County, Texas",Stonebridge Veterinary Hospital of Rowlett,32.93435880317884,-96.53783045677417,['Veterinarian']
"Rockwall County, Texas",Trinity Mobile Veterinarian,32.749331,-96.459162,['Veterinarian']
"Rockwall County, Texas",Walmart Vision Center,33.025001,-96.511518,['Optical Shop']
"Rockwall County, Texas",Walmart Care Clinic,32.838892490157,-96.5994827240168,['Urgent Care Center']
"Rockwall County, Texas",Lake Ray Hubbard Emergency Pet Care Center,32.827933735826434,-96.59618907609992,['Veterinarian']
"Rockwall County, Texas",Sachse Veterinary Hospital,32.98850129818978,-96.57810666584321,['Veterinarian']
"Rockwall County, Texas",Terrell Veterinary Clinic,32.7412961,-96.304382,['Veterinarian']
"Rockwall County, Texas",Parker Road Veterinary Hospital,33.027513699458815,-96.54575701492573,['Veterinarian']
"Tarrant County, Texas",Plaza Medical Center,32.7359562,-97.3454042,['Medical Center']
"Tarrant County, Texas",Altig Optical,32.861483,-97.31029000000001,['Optical Shop']
"Tarrant County, Texas",JPS Hospital,32.72712756141702,-97.32602128810456,['Hospital']
"Tarrant County, Texas",Baylor Scott & White All Saints Medical Center - Fort Worth,32.7296877,-97.345412,['Medical Center']
"Tarrant County, Texas",Dodson Specialty Clinic,32.736937000000005,-97.34276,['Medical Center']
"Tarrant County, Texas",Target,32.9016954935179,-97.3234766721725,"[""Doctor's Office""]"
"Tarrant County, Texas",JPS HEALTH CENTER (VIOLA M. PITTS/COMO),32.71530915492706,-97.4112810714429,['Medical Center']
"Tarrant County, Texas",VA Medical Clinic,32.6697771553112,-97.2992119707394,['Medical Center']
"Tarrant County, Texas",JPS Diamond Hill,32.804753984976315,-97.32500571276309,['Medical Center']
"Tarrant County, Texas",America's Best Contacts & Eyeglasses,32.823980999999996,-97.185508,['Medical Center']
"Tarrant County, Texas",Harris Professional Building,32.73787468742998,-97.33883997423823,['Medical Center']
"Tarrant County, Texas",Texas Medical Diagnostics,32.73631513161653,-97.33446787480267,['Medical Center']
"Tarrant County, Texas",UT Southwestern Moncrief Medical Center,32.738242,-97.32652399999999,['Medical Center']
"Tarrant County, Texas",Cook Children's Neurosciences Center,32.737136,-97.342393,['Medical Center']
"Tarrant County, Texas",Plaza Day Surgery,32.734447330687054,-97.34497027027273,['Medical Center']
"Tarrant County, Texas",Midtown Medical Imaging,32.735712,-97.35088,['Medical Center']
"Tarrant County, Texas",Magnolia Medical Tower,32.730062,-97.343236,['Medical Center']
"Tarrant County, Texas",North Hills Hospital,32.8289781,-97.2133931,['Medical Center']
"Tarrant County, Texas",CSL Plasma,32.687660584561634,-97.32549905776978,['Medical Center']
"Tarrant County, Texas",MHMR,32.72295268223969,-97.38739286149598,['Medical Center']
"Tarrant County, Texas",Brentwood Treatment Services,32.758663,-97.251003,['Medical Center']
"Tarrant County, Texas",Life Care Center of Haltom,32.79903,-97.26901,['Medical Center']
"Tarrant County, Texas",Brookdale Tanglewood Oaks,32.7134264,-97.386244,['Assisted Living']
"Tarrant County, Texas","Cook Children's Pediatrics - Fort Worth, FWP Henderson",32.7326861,-97.3379349,"[""Doctor's Office""]"
"Tarrant County, Texas",Cook Children's Pediatrics - Fort Worth - Forest Park,32.725075,-97.363705,"[""Doctor's Office""]"
"Tarrant County, Texas",Preferred imaging,32.73580108146711,-97.3307042533915,"[""Doctor's Office""]"
"Tarrant County, Texas",Plaza Medical Professional Building,32.73594704887555,-97.34385038459655,"[""Doctor's Office""]"
"Tarrant County, Texas",Plaza Medical Center of Fort Worth,32.73659152286616,-97.34599336873043,"[""Doctor's Office""]"
"Tarrant County, Texas",Texas Oncology,32.73514280365879,-97.34711710605069,"[""Doctor's Office""]"
"Tarrant County, Texas",Craig L. Dearden M.D.,32.734062134494415,-97.34592075275964,"[""Doctor's Office""]"
"Tarrant County, Texas",Glaucoma Consultants,32.733482,-97.34515999999999,"[""Doctor's Office""]"
"Tarrant County, Texas",Park Plaza,32.739466645016925,-97.35518220260946,"[""Doctor's Office""]"
"Tarrant County, Texas",Texas Health Care,32.730786512611594,-97.34380907198414,"[""Doctor's Office""]"
"Tarrant County, Texas",JPS Health Center for Women,32.7311971631163,-97.3257333495762,"[""Doctor's Office""]"
"Tarrant County, Texas",Cityview Animal Hospital,32.67828,-97.41765699999999,['Medical Center']
"Tarrant County, Texas",Texas Health Care Bone & Joint Clinic,32.730369,-97.318604,"[""Doctor's Office""]"
"Tarrant County, Texas",Southwest Medical Plaza II,32.665513,-97.416285,['Medical Center']
"Tarrant County, Texas",Planned Parenthood - Southwest Fort Worth Health Center,32.65514346765358,-97.4207884016248,['Medical Center']
"Tarrant County, Texas",Klabzuba Tower / Texas Health Resources,32.73582767551526,-97.33978977158291,['Hospital']
"Tarrant County, Texas",JPS Polytechnic,32.728016664902114,-97.29036468392613,"[""Doctor's Office""]"
"Tarrant County, Texas",ManorCare Health Services,32.824625779873806,-97.2131424069193,['Medical Center']
"Tarrant County, Texas",Renew Medical Weight Loss in Arlington,32.721136356661944,-97.14292645454407,['Medical Center']
"Tarrant County, Texas",Senior Care of Green Oaks,32.695622,-97.18919,['Medical Center']
"Tarrant County, Texas",Touchstone Imaging Fossil Creek,32.8751262,-97.2668113,['Medical Center']
"Tarrant County, Texas",Post 67A,32.80167999837487,-97.18325379757303,['Medical Center']
"Tarrant County, Texas",Texas Oncology,32.65481811904915,-97.41986453533173,['Medical Center']
"Tarrant County, Texas",Counseling By Penny Haight,32.704166,-97.39100400000001,"[""Doctor's Office""]"
"Tarrant County, Texas",Cook Children's Neighborhood Clinic Miller,32.71814170522526,-97.26208520590899,"[""Doctor's Office""]"
"Tarrant County, Texas",Texas Health Clearfork,32.70764514049059,-97.40185792858928,"[""Doctor's Office""]"
"Tarrant County, Texas",Medical Center Alliance,32.8999664,-97.3143279,['Medical Center']
"Tarrant County, Texas",ER at Alliance,32.900314,-97.31383100000001,['Medical Center']
"Tarrant County, Texas",Hurst Plaza Nursing and Rehabilitation Center,32.826551,-97.16525,['Medical Center']
"Tarrant County, Texas",Brookdale Lake Arlington,32.70270404819454,-97.1767839417771,['Assisted Living']
"Tarrant County, Texas",JPS Heathcare,32.82703896666666,-97.1643301,['Medical Center']
"Tarrant County, Texas",JPS Health Center Northeast,32.827016374132555,-97.16421246422235,['Medical Center']
"Tarrant County, Texas",Texas Health Family Care Lake Worth,32.80655230209659,-97.41465998023618,"[""Doctor's Office""]"
"Tarrant County, Texas",Brookdale North Richland Hills,32.845459999999996,-97.202782,['Assisted Living']
"Tarrant County, Texas",Hugley Medical Building 3rd Floor,32.585748455097914,-97.31758546363407,['Medical Center']
"Tarrant County, Texas",The Harrison At Heritage,32.91377305906798,-97.28605551320364,['Medical Center']
"Tarrant County, Texas",Texas Health Harris Methodist Hospital Fort Worth,32.73671437635141,-97.33980059623718,['Hospital']
"Tarrant County, Texas",Touchstone Imaging,32.8463818,-97.186859,['Medical Center']
"Tarrant County, Texas",Arlington Day Surgery,32.747594,-97.123952,['Medical Center']
"Tarrant County, Texas",Harris Methodist Heart Center,32.73750585201852,-97.33821514745682,['Hospital']
"Tarrant County, Texas",Richter Animal Hospital,32.648376908289656,-97.1811227882346,['Medical Center']
"Tarrant County, Texas",Cook Children's 3rd Floor Northside,32.73681607351967,-97.34080343897361,['Hospital']
"Tarrant County, Texas",Baylor Family Medicine Southwest,32.665815,-97.419069,"[""Doctor's Office""]"
"Tarrant County, Texas",Andrews Womens Hospital,32.730397705121575,-97.34426334816465,['Hospital']
"Tarrant County, Texas",ICU at BASH,32.73028623915113,-97.34542899743235,['Hospital']
"Tarrant County, Texas","Fort Worth Pediatrics - Fort Worth, FWP Southwest",32.656394,-97.418523,"[""Doctor's Office""]"
"Tarrant County, Texas",JPS Trinity Springs Pavilion,32.72715433398971,-97.32905508290406,['Hospital']
"Tarrant County, Texas",JPS Pavillion,32.72724183436714,-97.3254322896174,['Hospital']
"Tarrant County, Texas",Baylor Surgical Center,32.72606,-97.345575,['Hospital']
"Tarrant County, Texas",NAS Fort Worth Branch Medical,32.77711746080616,-97.42874283954353,['Hospital']
"Tarrant County, Texas",Dr. Betty Rajan,32.655806316351246,-97.42956989800093,"[""Doctor's Office""]"
"Tarrant County, Texas",Family Healthcare Associates,32.82409251280175,-97.21414868197137,"[""Doctor's Office""]"
"Tarrant County, Texas",North Hills Family Medicine,32.82799706370501,-97.21278815987621,"[""Doctor's Office""]"
"Tarrant County, Texas",North Hills Medical Office Bldg II,32.829229999999995,-97.213495,"[""Doctor's Office""]"
"Tarrant County, Texas",Moonhee Lee - Allergist,32.683685870686325,-97.19446031644767,"[""Doctor's Office""]"
"Tarrant County, Texas",Eagle Ranch Vision Source,32.86692015202578,-97.42670685052866,"[""Doctor's Office""]"
"Tarrant County, Texas",Be Well Primary Care,32.895488,-97.304887,"[""Doctor's Office""]"
"Tarrant County, Texas",Northeast Tarrant Internal Medicine,32.89756102482026,-97.3138791264553,"[""Doctor's Office""]"
"Tarrant County, Texas",Focusing on EyeCare,32.90010088621915,-97.32493645236207,"[""Doctor's Office""]"
"Tarrant County, Texas",JPS Radiology,32.72701433213483,-97.32692865075138,['Medical Lab']
"Tarrant County, Texas",Hurst Town Center Medical Center,32.84364786,-97.1884639,"[""Doctor's Office""]"
"Tarrant County, Texas",CareNow Urgent Care - Horne,32.73338235693005,-97.40835834464161,['Hospital']
"Tarrant County, Texas",Health First Medical,32.91503879606754,-97.30530170621209,"[""Doctor's Office""]"
"Tarrant County, Texas",Cook Children's Pediatrics - Keller - Heritage Trace Pkwy,32.914880552266126,-97.29451637247007,"[""Doctor's Office""]"
"Tarrant County, Texas",North Texas Orthopedics,32.915217999999996,-97.286613,"[""Doctor's Office""]"
"Tarrant County, Texas",Pearle Vision,32.757727,-97.168076,['Optical Shop']
"Tarrant County, Texas",Arlington Family Health Pavilion,32.743286,-97.13144100000001,"[""Doctor's Office""]"
"Tarrant County, Texas",Family Healthcare Associates,32.723342734429906,-97.13235372926647,"[""Doctor's Office""]"
"Tarrant County, Texas",Key-Whitman Eye Center,32.7470111,-97.12349160000001,"[""Doctor's Office""]"
"Tarrant County, Texas",MedExpress Urgent Care,32.674397,-97.398076,['Hospital']
"Tarrant County, Texas",MedStar EMS Headquarters,32.70733362072603,-97.32271034844973,['Office']
"Tarrant County, Texas",Texas Health Harris Methodist Hospital Southwest Fort Worth,32.65769893416896,-97.42054944563654,['Hospital']
"Tarrant County, Texas",Lone Star Medical Supply,32.792388,-97.273586,['Miscellaneous Shop']
"Tarrant County, Texas",5 Star Medical Billing,32.922805,-97.302198,['Hospital']
"Tarrant County, Texas",USMD Hospital at Fort Worth,32.64676322985141,-97.4183776741927,['Hospital']
"Tarrant County, Texas",Cook Children's Urgent Care and Pediatric Specialties - Alliance,32.914439,-97.294507,['Hospital']
"Tarrant County, Texas",CareNow,32.7591911,-97.1704936,['Urgent Care Center']
"Tarrant County, Texas",Green Oaks PT,32.730874,-97.32766600000001,['Physical Therapist']
"Tarrant County, Texas",Lifetime dentistry,32.893483,-97.274259,"[""Dentist's Office""]"
"Tarrant County, Texas",Cook Children's ER,32.73611705770961,-97.34072960136565,['Emergency Room']
"Tarrant County, Texas",Quest Diagnostics,32.823875,-97.42083966666667,['Medical Lab']
"Tarrant County, Texas",Hulen Family Dentistry,32.676966,-97.400561,"[""Dentist's Office""]"
"Tarrant County, Texas",Quest Diagnostics,32.664753,-97.425967,['Medical Lab']
"Tarrant County, Texas",Premier Rehab Physical Therapy,32.860143,-97.320614,['Physical Therapist']
"Tarrant County, Texas","Dr. Kevin Kalusha, DDS, PC",32.748452,-97.215878,"[""Dentist's Office""]"
"Tarrant County, Texas",Quest Diagnostics,32.878556,-97.288913,['Medical Lab']
"Tarrant County, Texas",Lena Pope Home,32.723413,-97.38749,['Mental Health Office']
"Tarrant County, Texas",Polished Family Dental,32.649192641890274,-97.39627718925476,"[""Dentist's Office""]"
"Tarrant County, Texas",Bekish Orthodontics,32.65364878654298,-97.4200576439849,"[""Dentist's Office""]"
"Tarrant County, Texas",Beach Dental,32.876031,-97.288999,"[""Dentist's Office""]"
"Tarrant County, Texas",Dentists of Eagle Mountain,32.8812343,-97.3940778,"[""Dentist's Office""]"
"Tarrant County, Texas",HEB Dental Excellence,32.82342,-97.184148,"[""Dentist's Office""]"
"Tarrant County, Texas",Baylor Scott & White Rehab,32.8652601,-97.1862355,['Physical Therapist']
"Tarrant County, Texas",The Joint Chiropractic,32.73219358717288,-97.38879499080736,['Chiropractor']
"Tarrant County, Texas",Emergency Room,32.65701147739722,-97.42087171135115,['Emergency Room']
"Tarrant County, Texas",Texas Pain & Wellness,32.78871,-97.29017,['Chiropractor']
"Tarrant County, Texas",Medical City ER White Settlement,32.7618601,-97.4863948,['Emergency Room']
"Tarrant County, Texas",Summer Creek Middle School,32.62954194,-97.40615297,['Middle School']
"Tarrant County, Texas",Fielder Park Dental,32.74427,-97.130015,"[""Dentist's Office""]"
"Tarrant County, Texas",The Joint - The Chiropractic Place,32.67584453031292,-97.40009237298017,['Chiropractor']
"Tarrant County, Texas",BestHealth Chiropractic Clinic,32.816015569245906,-97.42578020099194,['Chiropractor']
"Tarrant County, Texas",Baylor Medical Center,32.57538187881431,-97.32143963621967,['Emergency Room']
"Tarrant County, Texas",ChiroPlus,32.861582641778064,-97.30373217680035,['Chiropractor']
"Tarrant County, Texas",PetSmart,32.7540336,-97.3517743,['Pet Store']
"Tarrant County, Texas",PetSmart,32.6856554,-97.4131087,['Pet Store']
"Tarrant County, Texas",I-20 Animal Medical Center,32.67315182213725,-97.19701494367234,['Veterinarian']
"Tarrant County, Texas",Ophthalmology Associates,32.746471762246145,-97.34091946972599,['Eye Doctor']
"Tarrant County, Texas",JPS Urgent Care Center,32.727087434627336,-97.32750341471281,['Urgent Care Center']
"Tarrant County, Texas",Arlington Heights Animal Hospital,32.74248488,-97.37035122,['Pet Service']
"Tarrant County, Texas",Cornea Consultants of Texas,32.73131,-97.367903,['Eye Doctor']
"Tarrant County, Texas",The PARC,32.732053,-97.392235,['Veterinarian']
"Tarrant County, Texas",Banfield Pet Hospital,32.7053031,-97.3902281,['Veterinarian']
"Tarrant County, Texas",Animal Eye Clinic,32.711391,-97.409777,['Veterinarian']
"Tarrant County, Texas",Eyeworks,32.67812,-97.39423,['Eye Doctor']
"Tarrant County, Texas",Westcreek Animal Clinic,32.653312,-97.364834,['Veterinarian']
"Tarrant County, Texas",Harris Parkway Animal Hospital,32.66060600032278,-97.42067924889604,['Veterinarian']
"Tarrant County, Texas",Nethery Ophthalmology,32.65468909972943,-97.41865692678581,['Eye Doctor']
"Tarrant County, Texas",Jason Little Road Vet,32.684281,-97.19193299999999,['Veterinarian']
"Tarrant County, Texas",Visionworks,32.829708000000004,-97.200022,['Optical Shop']
"Tarrant County, Texas",Davis Blvd Animal Clinic,32.855230999999996,-97.21311,['Veterinarian']
"Tarrant County, Texas",Visionworks,32.894417,-97.256837,['Optical Shop']
"Tarrant County, Texas",Visionworks Alliance Town Center,32.911591,-97.315624,['Optical Shop']
"Tarrant County, Texas",Richter Animal Hospital and Pet Resort,32.64717455253651,-97.18511651300716,['Veterinarian']
"Tarrant County, Texas",Sanford Oaks Animal Clinic,32.742663,-97.140776,['Veterinarian']
"Tarrant County, Texas",Alliance Animal Health Center,32.914835917692486,-97.29727260585457,['Veterinarian']
"Ellis County, Texas",Ellis County EMS (Waxahachie East),32.37646913540222,-96.82869258005441,['Medical Center']
"Ellis County, Texas",Baylor Institute,32.3688037,-96.8598629,['Medical Center']
"Ellis County, Texas",Kindred Hospice,32.38489679,-96.84810461,['Medical Center']
"Ellis County, Texas",Fresenius Kidney Care Waxahachie,32.37560771,-96.86249077,['Medical Center']
"Ellis County, Texas",Hospice Plus - Waxahachie,32.395275,-96.84501,['Medical Center']
"Ellis County, Texas",Advantage Medical Clinic,32.39808303862729,-96.84437297029571,['Medical Center']
"Ellis County, Texas",Guardian Healthcare,32.407938,-96.8222405,['Medical Center']
"Ellis County, Texas",Texas Mercy Headache and Pain,32.4100088,-96.83282469999999,['Medical Center']
"Ellis County, Texas",Texas Oncology-Waxahachie,32.394637,-96.863517,['Medical Center']
"Ellis County, Texas",Baylor Sleep center,32.397541,-96.86575,['Medical Center']
"Ellis County, Texas",Baylor Scott & White Surgery Center - Waxahachie,32.39991488267294,-96.86425463558197,['Medical Center']
"Ellis County, Texas",Texas Breast Specialists-Waxahachie,32.399782,-96.86485,['Medical Center']
"Ellis County, Texas",Marc A. Roux,32.42259763,-96.84679151,['Medical Center']
"Ellis County, Texas",Reagan Eye Center,32.427215000000004,-96.840316,['Medical Center']
"Ellis County, Texas","Brand New Med: Natalia Southerland, MD",32.4281591,-96.8429357,['Medical Center']
"Ellis County, Texas",Baylor Scott & White Medical Center,32.426985418369476,-96.85775952396409,['Medical Center']
"Ellis County, Texas",Baylor Scott & White Charles A. Sammons Cancer Center - Waxahachie,32.42738391,-96.8580588,['Medical Center']
"Ellis County, Texas",Texas Neurosurgery LLP,32.42900258980055,-96.85795783996582,['Medical Center']
"Ellis County, Texas",Texas Breast Center,32.4293582,-96.8582639,['Medical Center']
"Ellis County, Texas",Texas Pain Network- Waxahachie,32.4398167,-96.8381175,['Medical Center']
"Ellis County, Texas",Digestive Health Associates of Texas,32.4293582,-96.858264,['Medical School']
"Ellis County, Texas",Spine Surgery Center: Dr Berchuck,32.4293749,-96.8582692,['Medical Center']
"Ellis County, Texas",Sleep Centers of Texas,32.3202579,-96.6301599,['Medical Center']
"Ellis County, Texas",Brookdale Ennis,32.32183500000001,-96.650351,['Assisted Living']
"Ellis County, Texas",Brow Bar,32.3857314,-96.8470323,"[""Doctor's Office""]"
"Ellis County, Texas","Teresa Kline MA, LPC",32.38564,-96.847309,"[""Doctor's Office""]"
"Ellis County, Texas",Vision Source Waxahachie,32.39026746761182,-96.84496455275166,"[""Doctor's Office""]"
"Ellis County, Texas",Ennis Regional Medical Center,32.306754999999995,-96.641335,['Gym / Fitness Center']
"Ellis County, Texas",First Colony Surgery Center,32.392053,-96.846998,"[""Doctor's Office""]"
"Ellis County, Texas",Family Foot & Ankle Centers,32.39208941279868,-96.84724956720532,"[""Doctor's Office""]"
"Ellis County, Texas",Donaldson Wellness Center,32.391651,-96.848758,"[""Doctor's Office""]"
"Ellis County, Texas","Jeffrey Parrett, DPM at Regional Orthopaedic & Sports Center",32.409932,-96.832859,"[""Doctor's Office""]"
"Ellis County, Texas",Regional orthopaedic & sports medicine center,32.409932,-96.832859,"[""Doctor's Office""]"
"Ellis County, Texas","Margaret Felty Counseling, PLLC",32.4015739,-96.85047999999999,"[""Doctor's Office""]"
"Ellis County, Texas","Mammo Amare, M.D.",32.39461790911054,-96.863446655715,"[""Doctor's Office""]"
"Ellis County, Texas","Ashwani K. Agarwal, M.D.",32.39464229834242,-96.86342095335561,"[""Doctor's Office""]"
"Ellis County, Texas","Srinivasu Moparty, M.D.",32.39460807082505,-96.86345582207281,"[""Doctor's Office""]"
"Ellis County, Texas","Ananth Arjunan, M.D.",32.3946269,-96.8635383,"[""Doctor's Office""]"
"Ellis County, Texas",Dr. Jason A. Davis,32.40835312850046,-96.84252977371216,"[""Doctor's Office""]"
